34705	0.020834	3.5893e-09	4236.7	0.88551	23.091
33859	0.020782	3.9974e-09	3984.2	0.87006	22.823
34286	0.020821	2.4849e-09	6265.4	0.87498	23.05
33358	0.020955	2.8975e-09	5592.2	0.88278	23.136
34864	0.020861	4.4261e-09	3518	0.86764	23.146
35736	0.020998	6.0713e-09	2491.3	0.88365	23.006
35678	0.021708	3.1554e-09	4904.3	0.88236	22.955
34786	0.020585	4.7088e-09	3237.1	0.88819	23.133
35035	0.021697	4.0874e-09	3799.8	0.88523	22.781
34475	0.022016	2.9606e-09	5412.1	0.8725	22.781
34375	0.021465	2.9726e-09	5446.2	0.88916	23.238
34325	0.021684	4.5074e-09	3597.8	0.88563	23.009
34966	0.020571	3.5926e-09	4210.1	0.8797	23.058
34771	0.02123	5.4802e-09	2865.4	0.85415	22.982
33071	0.020723	3.4728e-09	4752.6	0.86317	23.069
33834	0.02112	4.3776e-09	3705.1	0.87873	23.161
34341	0.020531	4.1865e-09	3694.7	0.87296	22.842
33714	0.021358	2.269e-09	7153.3	0.89431	22.866
34425	0.02125	2.6917e-09	5809.4	0.89217	22.768
35009	0.022498	4.0229e-09	4078.7	0.87205	23.135
35438	0.020887	5.1758e-09	2881.9	0.87037	22.979
35486	0.022121	3.3574e-09	4768.4	0.899	23.081
35448	0.022011	2.9477e-09	5343.9	0.86973	22.956
33016	0.021284	1.7824e-09	9308	0.8862	22.992
32524	0.020736	2.2059e-09	7391.8	0.86948	22.925
32388	0.020872	1.9552e-09	8599.5	0.86258	23.073
33649	0.021372	1.9188e-09	8400.6	0.87742	23.096
33156	0.021103	2.4522e-09	6781.6	0.85449	23.099
36510	0.021762	6.0088e-09	2496.5	0.87947	22.982
35596	0.022143	4.6616e-09	3425.8	0.88551	23.212
34307	0.020717	3.4815e-09	4526.6	0.89333	22.937
32500	0.021053	2.7626e-09	6057.9	0.86492	23.012
35326	0.021658	5.2196e-09	3029.4	0.85603	22.987
36117	0.022004	5.0165e-09	3041.4	0.87024	22.834
34539	0.021436	4.7615e-09	3393.6	0.8888	23.182
34936	0.020614	3.6264e-09	4204.9	0.89782	23.136
35667	0.021196	4.0783e-09	3747	0.87206	22.982
